,Unnamed: 0.1,Unnamed: 0,premise,text,stance
595,595.0,595.0,Coronavirus is genetically engineered.,"MUST WATCH
Applying Ockham's Razor Principle to the #COVID19 PANDEMIC 
Francis Boyle: Wuhan Coronavirus is an Offensive Biological Warfare Weapon https://t.co/T8mHIJ86P2 via @USERNAME",0
425,,,Hand sanitiser sold commercially does not destroy the coronavirus.,"It 's important to remember that not all #handsanitisers are the same . To ensure you are reducing risk as part of your Covid Secure operations , make sure your hand sanitiser has tested under EN 14476 for full viricidal activity . #professionalhygiene #covid19",0
708,708.0,708.0,Coronavirus can only survive in cold temperatures.,Study finds that Coronavirus could survive up to NINE DAYS outside the body | Daily Mail Online https://t.co/cOpLpNRiq9 via @USERNAME,0
1925,1925.0,1925.0,Coronavirus is genetically engineered.,"@USERNAME Based on the scientific data, current outbreak crowonavirus is the third generation virus.  And what scientists found all generations virus from American patients.  Therefore, this virus origin from US.  You can call it American virus.",0
343,343.0,343.0,We're very close to a vaccine.,"@USERNAME @USERNAME @USERNAME We have a flu vaccine. Not coronavirus,  and we have someone who doesn’t believe in science in charge of this pandemic.",0
1105,1105.0,1105.0,Coronavirus is genetically engineered.,"protect us all from a deployment designed to destroy life in the form of the Corona Virus, A.K.A. COVID-19! I'm not signing up for any VACCINES! 5G is COVID-19!c There is no CORONAS VIRUS! Just a signal that comes through our WIFI or cable signal  to implement fear upon all-",0
187,187.0,187.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,@USERNAME Just read a book by Dean Koontz The Eyes of Darkness in 1981. https://t.co/1TLk7SSpj6,0
786,,,Coronavirus can only survive in cold temperatures.,The #coronavirus is just a new flu virus . That 's all . It will disappear in Spring / Summer . Stop using it to enhance #Racism against Asians !,0
812,812.0,812.0,We're very close to a vaccine.,@USERNAME The COVID-19 does not have a vaccine yet. No. They’re working on it.,0
10,,,Coronavirus is genetically engineered.,@USER #WuhanCoronaVirus was manufactured in #China as part of a #BioTerrorism experiment that probably went bad .,0
1887,1887.0,1887.0,Coronavirus is genetically engineered.,"What if this COVID-19 is being used as a diversion to cover up for this monster in our system spreading radiation. For all we know everyone getting sick could be due to radiation poisoning, along with the virus.  Chemtrailing had been crazy as of late https://t.co/OiQeKa7ATg",0
643,643.0,643.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME @USERNAME He said ""might"" go away in warm weather, it also ""might not""

He wasn't saying that coronavirus is a ""hoax""

CDC Director say ""currently there are 22 cases of coronavirus"".  
The previous update was ""15 cases of coronavirus""",0
1243,1243.0,1243.0,Coronavirus is genetically engineered.,"@USERNAME dude, Muta, the coronavirus virus conspiracy stuff is a pretty crazy ride.  from escaped bioweapon theories, to a  crazy South Korean doomsday cult potentially spreading it on purpose.  i know A LOT is speculative at best but just the CCP cover up stuff is pretty damn interesting",0
244,244.0,244.0,Coronavirus can only survive in cold temperatures.,Will Coronavirus Slow Down In The Warmer Months Like Flu Season? https://t.co/PvVqTu4mE5,0
291,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",Apparently 21 million Chinese cell phone accounts were cancelled over 3 months and reports saying China is covering up all the deaths . The reason there is no more cases is because they all died . 21 mil Chinese people dead ? #Qanon #Covid19 #WuhanVirus HTTPURL,0
1651,1651.0,1651.0,Coronavirus can only survive in cold temperatures.,"How long can coronavirus survive on surfaces?
https://t.co/PUvdpCNUbH",0
613,,,SARS-CoV-2 can survive for weeks on surfaces.,"Preprint :  The present study shows that #COVIDー19 can often present as a common cold-like illness . #SARS_COV_2 can actively replicate in the upper respiratory tract , and is shed for a prolonged time after symptoms end , including in stool .  HTTPURL #coronavirus",0
358,358.0,358.0,Coronavirus is genetically engineered.,"@USERNAME It's a Bio-Weapon Attack. 

They never went to this much trouble for SARS, MERS, or Ebola. 

This #coronavirus has a different and a more sinister feel.
The reactions from World leaders reveals this.",0
1245,1245.0,1245.0,Holy communion cannot be the cause of the spread of coronavirus,"As someone who regularly attends #catholic Mass, I WILL NOT BE TAKING THE BLOOD OF CHRIST when, as a person with a strong immune system, I might very well be carrying coronavirus without showing symptoms. If you take the chalice at #eucharist right now, you're doing Satan's work.",0
1240,1240.0,1240.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME
@USERNAME @USERNAME @USERNAME
From GP friend, #COVID2019 may survive &lt;= 7 days on a hard surface.

Coincidentally, tells me wart virus can withstand cold from liquid nitrogen... 

Hypothetically, seems that COVID-19 may be able to travel by air mail https://t.co/h349h3Uvnl",0
1487,1487.0,1487.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Thought it very interesting Dean Koontz’s novel takes on Wuhan-400 back in the 80’s... the more you know!! https://t.co/6dkDPMO0H4,0
414,,,Hand sanitiser sold commercially does not destroy the coronavirus.,How do hand sanitisers measure up against soap and water ? Which is better for killing #coronavirus ? HTTPURL HTTPURL,0
437,437.0,437.0,We're very close to a vaccine.,@USERNAME @USERNAME @USERNAME I’m neither ignorant or stupid. I work in the medical field and have been following the updates from the proper authorities. The risk is still extremely low. The CDC is being very proactive in their pursuits of developing a vaccine and has been taking the proper precautions.,0
909,909.0,909.0,Coronavirus is genetically engineered.,"@USERNAME Coronavirus is a virus that circulates every year and is consistent with the common cold. The ""new"" Coronavirus has qualities about it that make it more deadly in patients at risk (elderly, smokers, etc.). Not a new disease.",0
620,,,SARS-CoV-2 can survive for weeks on surfaces.,SARS-CoV - 2 uses the protein polymerase to replicate its genome inside infected human cells . What if you could stop this reaction ? Researchers have identified a library of molecules that shut down the SARS-CoV - 2 polymerase reaction . #coronavirus #protein HTTPURL,0
1928,1928.0,1928.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME @USERNAME There is another data named suspected patients. Today it only increased 50 in wuhan, it always increased over 2000 perday in wuhan two weeks ago. Now suspected patients in wuhan only 393, while 788 yesterday. i think wuhan will increase only about 100 in two or three days.",0
544,544.0,544.0,Coronavirus can only survive in cold temperatures.,It’s understandable to be cautious but let’s get some facts straight. The virus can’t survive without a host in certain period of time. So I dont think package from china is? harmful? Esp since they’re exposed to the weather during delivery as well https://t.co/57psrUIMck,0
770,,,Coronavirus can only survive in cold temperatures.,So what happens if a vaccine is not found for #Covid_19 ? Self isolation and social distancing can only go so far .,0
1652,1652.0,1652.0,Coronavirus is genetically engineered.,"Everything you said is true plus 1 more thing. Coronavirus is not even as deadly as the flu, but the transmission is unique and could be a generally non-lethal experiment in preparation for future germ warfare. I don't trust the Chinese, the communists or the globalists at all. https://t.co/fPuSTCp9b1",0
607,,,SARS-CoV-2 can survive for weeks on surfaces.,#COVID19 tests that take 2 weeks to get results are useless .,0
1140,1140.0,1140.0,We're very close to a vaccine.,"@USERNAME @USERNAME There’s a vaccine for flu.  In the USA you have to pay for it, most advanced countries don’t.  There’s no vaccine for coronavirus which means this virus spreads quicker and has a higher fatality rate. Plus the US have not had sufficient testing kits; it could be a time bomb.",0
1269,1269.0,1269.0,Coronavirus can only survive in cold temperatures.,Human #coronavirus was discovered in the 1960s. Some strains cause the common cold. This is the coronavirus they refer to on the Lysol can. It is not the same strain of coronavirus that causes #Covid_19. There's no conspiracy theory here. https://t.co/sbBGp9Hu36,0
1028,1028.0,1028.0,We're very close to a vaccine.,"@USERNAME @USERNAME Which is extremely important for buying time to develop treatments and eventually a vaccine. Only 0.006% of China’s population has caught it, only 0.0002% have died.  I’m a country of 1.5billion, that is significant to remember.",0
1714,1714.0,1714.0,SARS-CoV-2 can survive for weeks on surfaces.,"Key finding virus has probably been present in the US for a number of weeks.
#COVID-19 #SARSCoV2 #coronavirus https://t.co/W73axGSLwu",0
485,485.0,485.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: Catholic Archdiocese of Lagos suspends sign of peace, direct priests to give communion on the palms https://t.co/Ksx37IC6fh https://t.co/xSj2RYvegm",0
540,540.0,540.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USERNAME Doesn't the higher Wuhan death rate just mean that there are lots more mild cases in Wuhan that aren't being diagnosed so don't measure into the death rate?  You would think the death rate would be about the same in each region of the country.,0
1343,1343.0,1343.0,We're very close to a vaccine.,@USERNAME I still think the coronavirus is nothing to worry about but I'm getting really worried about all the stress it's causing. Hope we get a vaccine made soon.,0
2073,2073.0,2073.0,Coronavirus is genetically engineered.,@USERNAME What are the chances this Coronavirus outbreak is an experiment exploring what would happen if a biological weapon were deployed?,0
1663,1663.0,1663.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME Read the back label for Lysol Disinfectant Wipes or Spray, it claims to eliminate ""Human Coronavirus;"" since they've known about it for years, get the formula &amp; tweak it to enhance the cure to pass it out to everyone in the World.",0
360,360.0,360.0,We're very close to a vaccine.,"@USERNAME @USERNAME @USERNAME Even without a vaccine, the Corona virus has less than 4% lethality. The panic surrounding the virus is far worse than the virus itself. Everyone needs to chill the fuck out. This is hardly the next bubonic plague, and it's definitely not the next smallpox.",0
390,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,#CoronavirusOutbreak #CoronaKoDhona Accurate prediction or coincidence HTTPURL,0
1804,1804.0,1804.0,Holy communion cannot be the cause of the spread of coronavirus,Can a Bishop Require Communion in the Hand to Prevent the Spread of the Coronavirus? (And Would This Apply to the… https://t.co/LdDyICdUje,0
392,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Eminent author Nigel Watts predicted #COVID19 in 1995 . In #2020 as we traverse this pandemic , what can we learn from the book relaunched by @USER ? Watch @USER talk to Sahera HTTPURL #PodernFamily @USER #PodcastHQ @USER @USER HTTPURL",0
1125,1125.0,1125.0,SARS-CoV-2 can survive for weeks on surfaces.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
1911,1911.0,1911.0,Coronavirus can only survive in cold temperatures.,Interesting. The last report I heard was that the virus couldn't survive on surfaces for more than minutes 😕 Who to believe? Also remember that advert about colds and flu that said a sneeze can travel up to 8 miles? 😷😰 https://t.co/yh6FRZoRpT,0
1339,1339.0,1339.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"On a taxi ride to central London last Saturday, taxi driver told me how Dean Koontz predicted coranavirus in an 80s novel. Uber driver just now in PDX was getting OANN alerts on his mobile. Said China was purposefully doing this?!? Govs need to Ed more.
cc @USERNAME",0
627,,,SARS-CoV-2 can survive for weeks on surfaces.,New article : Safety Considerations in the Laboratory Testing of Specimens Suspected or Known to Contain the Severe Acute Respiratory Syndrome Coronavirus 2 ( SARS-CoV - 2 ) . HTTPURL #coronavirus #COVID19 #2019ncov,0
1193,1193.0,1193.0,Coronavirus can only survive in cold temperatures.,"Coronavirus- very few cases in India, inspite of dense population living in un-hygienic conditions. The non-vegetarians don't eat anything besides chicken, lamb or pork (beef being banned). So probably our immune systems are not familiar to bats n their viruses.
Expert opinions?",0
134,,,Holy communion cannot be the cause of the spread of coronavirus, Whatever it takes  #coronavirus,0
16,16.0,16.0,Holy communion cannot be the cause of the spread of coronavirus,"In response to concerns expressed by the faithful regarding the potential spread of the #coronavirus, the Archdiocese of Galveston-Houston is suspending the distribution of Holy Communion. https://t.co/aDQGtpZ1qq",0
553,553.0,553.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Bill Gates predicted a coronavirus-like outbreak – down to it starting at a Chinese market – in 2019 Netflix documentary show ‘The Next Pandemic’

Bill Gates has a warning about deadly epidemics https://t.co/rf5dZUGTif via @USERNAME",0
2024,2024.0,2024.0,Holy communion cannot be the cause of the spread of coronavirus,"Roman Catholic authorities in #Jerusalem have instructed their priests to give communion by hand only, rather than placing the wafers on worshippers’ tongues, as precautions against the spread of the #coronavirus.

#COVID_19

https://t.co/fngcRvAwTF",0
644,,,SARS-CoV-2 can survive for weeks on surfaces.,Every two weeks we are only two weeks away . #Covid19 #coronavirus .,0
440,,,Hand sanitiser sold commercially does not destroy the coronavirus.,"Complaints about anti-competitive conduct during the pandemic mostly relate to sale of hand sanitisers , face masks , toilet paper , flu medication & other essential products at inflated prices . @USER #covid19 #facemasks #sanitiser #competition #consumer HTTPURL",0
142,,,Holy communion cannot be the cause of the spread of coronavirus,HTTPURL The #Australian Government needs to learn from the #Koreans how to stop the spread of #COVID19 #CORONAVIRUS,0
431,431.0,431.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME Why in the world are you tweeting this?Capnocytophaga
bacterium in the normal gingival flora of canine and feline species, but can cause illness in humans.
It is NOT a virus and has NOTHING to do with Coronavirus.",0
1854,1854.0,1854.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME China’s dishonesty with world risks complacency which may lead to increased deaths. Every reliable researcher talked about  at least 10 xs more cases than China reported. Feb 1- 24589 deaths and 234,000 infections. Taiwan News produced Chinese official web site. Now 2800 deaths?",0
1151,1151.0,1151.0,Coronavirus can only survive in cold temperatures.,How long can coronavirus live on surfaces? https://t.co/AiMxe3NElr,0
252,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","In Wuhan , a city of 11 million humans , in the cycle of life ... children are born , and people die . It is a sure thing that Wuhan residents died from causes other than Covid - 19 , including old age . How many ? . #COVIDー19 #Wuhan HTTPURL",0
132,,,Holy communion cannot be the cause of the spread of coronavirus,Why are the schools still open in Australia #Coronavirus,0
285,285.0,285.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"CDC: Use hand sanitizer… it’s the best way to prevent the coronavirus!

Supermarket: sold out
CVS: sold out
Other supermarket: sold out
Amazon: sold out
7/11: sold out
Costco: sold out

Good luck, everybody!

¯\_(ツ)_/¯",0
2080,2080.0,2080.0,We're very close to a vaccine.,"@USERNAME @USERNAME Appeal to greater problems is a logical fallacy.

Covid19 needs attention because of how much is unknown and China not being forthcoming with information.

We are very well aware of the flu and make vaccines for it.",0
1444,1444.0,1444.0,Holy communion cannot be the cause of the spread of coronavirus,"Took communion from the common cup this morning, and it was the ultimate expression of faith in the midst of a global virus outbreak. 🙃",0
1927,1927.0,1927.0,Coronavirus is genetically engineered.,"Coronavirus: is a novel virus named for the crownlike spikes that protrude from its surface, can infect both animals and people and can cause a range of respiratory illnesses from the common cold to more dangerous conditions like Severe Acute Respiratory Syndrome, or SARS.",0
1886,1886.0,1886.0,We're very close to a vaccine.,I think people trying belittle the corona virus by stating how many people die from other things are stupid. We shouldn’t down play death in any way. Like are we supposed to be like “well more people have died from cancer so let’s not worry about a vaccine until it gets that bad”,0
634,634.0,634.0,Coronavirus is genetically engineered.,COVID-19 #Coronavirus: A Fake Pandemic? Who’s Behind It? Global Economic and Geopolitical Destabilization. By Prof Michel Chossudovsky. https://t.co/3NQFe7xPUB #svpol,0
438,438.0,438.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
764,,,Coronavirus can only survive in cold temperatures.,so steam bath 4 times day kills #coronavirus ?,0
592,592.0,592.0,Coronavirus can only survive in cold temperatures.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/JUzdJgc5Dz",0
1802,1802.0,1802.0,Coronavirus is genetically engineered.,@USERNAME @USERNAME corona virus  vaccine has already been created. human studies start next week.,0
1699,1699.0,1699.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Conspiracy aside, the Dean Koontz novel that refers to the ‘Wuhan-400’ virus as “China’s most important and dangerous new biological weapon in a decade” is EERIE asf #Coronavid19",0
1131,1131.0,1131.0,SARS-CoV-2 can survive for weeks on surfaces.,Coronavirus Update: COVID-19 Symptoms May Only Appear After 2 Weeks Quarantine Says Studies https://t.co/krKAYbH8Wp,0
760,760.0,760.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME @USERNAME This is war.
Our survival depends on the win. Sr. Fauci agrees with  blocking all flights  from Iran while allowibg flights from Italy, Japan &amp; S. Korea. 

What is stopping asymptonatic  carriers from moving from one part to another of a Covid-19 infected country &amp; flying to USA?",0
324,324.0,324.0,We're very close to a vaccine.,"Now when it comes to vaccines, as far as I know they HAVE tried creating a coronavirus vx for dogs and cats and they’re not fantastic. No one quote me on the next sentence but I’m pretty sure it’s because it mutates too often for the immune system to build adequate response.",0
1630,1630.0,1630.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USERNAME Wuhan is up for city of year for meeting carbon emissions standards. Virus was good according to climate worshippers. Tweeted this few days ago! Remember 2000 dead 80 thousand cases. Really Million dead 15 mil inf. Minimally.  China lies. Stats don’t-Collateral death just as many,0
2052,2052.0,2052.0,We're very close to a vaccine.,@USERNAME Not old enough yet to be worried about the corona virus. We're still relatively safe under 60 yrs.,0
1274,1274.0,1274.0,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"@USERNAME @USERNAME Many speculations and a bit of editing plus a big coincidence....

Partly false claim: a 1981 book predicted the coronavirus 2019 outbreak.
https://t.co/dk6cDxiava",0
1436,1436.0,1436.0,Coronavirus can only survive in cold temperatures.,"@USERNAME @USERNAME If it spreads so easily because it is undectable, it must be mild right? Common sense says there are millions of cases by now. This is nothing more than a strong cold. Common cold caused by Coronavirus family. CC is also fatal in some cases.",0
520,,,Coronavirus is caused by 5G.,What links : #Wuhan #coronavirus and ... #5G ? Covid - 19 Part 1 HTTPURL,0
473,473.0,473.0,Holy communion cannot be the cause of the spread of coronavirus,"🕊”Salvation is in🩸#JESUS alone.”
(John 14:6) ⚓️

🎁 For by GRACE you have been SAVED through faith; and that not of yourselves, it is the gift of #God; 🙌

not as a result of works, so that
so that no man may boast.  

📖 Ephesians 2:8-9 💚

🙏#LeapYear #Taliban #Corona #Israel https://t.co/e9WbqeHcAN",0
24,24.0,24.0,Holy communion cannot be the cause of the spread of coronavirus,"Roman Catholic authorities in #Jerusalem have instructed their priests to give communion by hand only, rather than placing the wafers on worshippers’ tongues, as precautions against the spread of the #coronavirus.

#COVID_19",0
413,413.0,413.0,Coronavirus is genetically engineered.,"Here’s a thought, China released #coronavirus as a bio weapon. Takes the loss, quarantines pop easily, watches western countries burn because they don’t have draconian societal controls to stop the spread. Guess we’ll know next month. 🤞No.",0
9,,,Coronavirus is genetically engineered.,#Covid-19 is actually #Wuhan-400 China must be punished .,0
505,,,Coronavirus is caused by 5G.,#Covid_19 is fake . Shut . Up .,0
836,836.0,836.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","The next step was to test pneumonia patients at a Wuhan hospital for #COVID19. About 25 patients tested positive. Millions of people live in Wuhan, which is a city with lots of air pollution. It isn't uncommon to have 25 pneumonia patients during flu season.",0
107,,,Holy communion cannot be the cause of the spread of coronavirus,Spring break will hasten the spread of #coronavirus What will universities do to protect returning students ? #COVID19,0
246,246.0,246.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME @USERNAME buncha retards here, coronavirus is NOT airborne. It is transmitted via respiratory droplets. Surgical masks and frequent hand wash are more than enough for prevention, N95 are used against pollution and industrial hazard i.e. small particle dust.both work but N95's just overkill",0
462,462.0,462.0,Coronavirus can only survive in cold temperatures.,"Coronavirus Spreads to Europe and Middle East. What That Means for This Global Health Crisis.  - by James Jay Carafano, (@USERNAME)  https://t.co/l1BuKJ2nT9 https://t.co/nXLyUq8rAx",0
632,,,SARS-CoV-2 can survive for weeks on surfaces.,":pushpin: NEWS : Special call for proposals - Fight SARS-CoV 2 We would like to support projects developing innovative technologies and methods , regarding the analysis , diagnosis and / or treatment , to fight SARS-CoV - 2 More info : HTTPURL #coronavirus #sarscov2 #covid19",0
359,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Since everyone is crediting Dean Koontz for predicting the #coronavirus I want partial credit for the plague in Flies to Wanton Boys being activated by a corona . #spoilers I suppose ? HTTPURL,0
32,,,Coronavirus is genetically engineered.,The #coronavirus is a form of biological warfare from China,0
420,,,Hand sanitiser sold commercially does not destroy the coronavirus.,"During the Covid - 19 crisis , chemists here at Stockholm University decided to produce hand sanitiser for the health care services . So far , almost 8,300 litres have been produced – and production is set to continue . #coronavirus #covid19 #Stockholm HTTPURL",0
1677,1677.0,1677.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","@USERNAME @USERNAME When you have 40k patients in a 1 M city, fatality rate will definitely larger than 2%, methinks will reach 4-5% based on data from Wuhan. There will be not enough medical resources in city, medical system will collapse by then.",0
877,877.0,877.0,SARS-CoV-2 can survive for weeks on surfaces.,"*Notable facts about epidemiology of COVID-19 in South Korea 

COVID-19 found in female &gt; male with 63 % 

In other reports COVID19 is male predominance and it should be since SARSCoV2 gain access to human cells through ACE2 receptors which Asian males hv larger number in lung https://t.co/U9N7yUi72c",0
1670,1670.0,1670.0,Coronavirus can only survive in cold temperatures.,How long can coronavirus survive on surfaces? | The Japan Times https://t.co/GTNn8jeyaO,0
693,693.0,693.0,Coronavirus is genetically engineered.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
2101,2101.0,2101.0,Coronavirus is genetically engineered.,"@USERNAME @USERNAME @USERNAME @USERNAME There’s still an article on info wars website about it. It says Indian researchers, but no names. Coronavirus is also responding to treatment using HIV medications.",0
947,947.0,947.0,We're very close to a vaccine.,"@USERNAME True, we've been going through that for the last three years. However, this is a whole new scenario, where they're struggling to contain the coronavirus and the blame falls on Trump's shoulders.",0
48,,,Coronavirus is genetically engineered.,"@USER No , rather , it appears to be a race-specific bioweapon . Early Chinese propaganda was that #coronavirus kills Asians most and Blacks are probably immune . Now we know that the exact opposite is true .",0
1005,1005.0,1005.0,Coronavirus can only survive in cold temperatures.,"Coronavirus, quite fancy. It’s too late to stop the spread of it. Just like the H1N1 virus, we will have vaccines available hopefully w/ in a year or 2. Young children, elderly, and individuals with a list of other health issues remain at risk.",0
355,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,S2 . E7 . Author Uncut Podcast : Conspiracy Theory or Truth ? Did Authors Dean Koontz and Sylvia Brown Predict the Coronavirus ? : HTTPURL #Coronavirus #ConspiracyTheory #deankoontz #Booklovers #covid19 #sylviabrown HTTPURL,0
274,274.0,274.0,We're very close to a vaccine.,"@USERNAME That's part of what my post is about.

There is a cure per say, yet we willingly refuse to take it, whereas with the coronavirus we are mobilizing everything we have.",0
851,851.0,851.0,Coronavirus is genetically engineered.,Is there Faraday Technology for the whole body? Body armor so to speak. If 5G technology is directly responsible for COVID-19 there must be Faraday infused clothing. If not it needs to be created! 5G @ 60Hz is deadly to human biology so we should have protective measures to,0
1081,1081.0,1081.0,Coronavirus can only survive in cold temperatures.,"CDC: Coronavirus spreads rapidly in dense populations with public transit and regular social gatherings. 
LA: https://t.co/PTMlZglgrW",0
254,254.0,254.0,Holy communion cannot be the cause of the spread of coronavirus,"Coronavirus: South Korean churches, temples turn worshippers away https://t.co/uZiqMv21mz",0
769,769.0,769.0,Coronavirus is genetically engineered.,Coronavirus is from 1981. Lysol kills it dead. https://t.co/gdEt1oZKDD,0
614,,,SARS-CoV-2 can survive for weeks on surfaces.,HTTPURL #COVID19 Structural Task Force This repository is a global public resource for the structures from beta-coronavirus with a focus on SARS-CoV and SARS-CoV - 2 . has files for 19 of the 28 proteins in SARS-CoV and SARS-CoV - 2 #StructuralBiology,0
417,,,Hand sanitiser sold commercially does not destroy the coronavirus.,Is that sanitizer safe to carry ? ? #Alcohol content in sanitizer high enough to be a fire hazard .  The heat inside the closed car can cause the chemical in sanitizer to form vapours . #coronavirus #sanitizer #COVID__19 HTTPURL,0
1250,1250.0,1250.0,Holy communion cannot be the cause of the spread of coronavirus,Coronavirus: CAN Directs Churches To Provide Sanitary Items During Services https://t.co/w4pAGy6hPV https://t.co/BvwG5Z0QoT,0
1406,1406.0,1406.0,We're very close to a vaccine.,"I don’t understand why Dems say President Trump cannot handle the Coronavirus.He closed our airports to China early, and he consults experts every day to determine correct policies. Our companies are looking for a cure.  There is nothing for the Dems to politicize in his actions.",0
1786,1786.0,1786.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"Effective basic precautions against cold and flu viruses
To help prevent all respiratory illnesses including Coronavirus COVID-19:

Clean your hands often with soap and water or use alcohol-based hand sanitizer.
Cough and sneeze into the bend of your arm, not into your hand.",0
1543,1543.0,1543.0,Coronavirus is caused by 5G.,"Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.",0
29,,,Coronavirus is genetically engineered.,"Is #CoronaVirus #Covid_19 a Natural Virus from Chinese Wet Markets where people eat LIVE Bats , Cats & Dogs or a Manufactured BioWeapon ?",0
